feature,usage,usage_pct,is_dead,attack_ratio,corr_brightness,corr_boominess,corr_warmth,corr_hardness,corr_depth,corr_roughness,corr_sharpness,corr_loudness,corr_reverb
0,28.0,0.008533255,False,27347.324,-0.0324014,0.027471004,0.032251265,-0.037131213,0.028745936,-0.03478289,-0.03513184,0.016534261,0.10717146
1,9.0,0.002742832,False,0.0,-0.032472577,0.030649396,0.034686893,-0.04068447,0.029956512,-0.03579078,-0.03575938,0.020030083,0.109450735
2,2.0,0.00060951826,False,270.15704,-0.032568287,0.03220746,0.034356065,-0.038741417,0.032356735,-0.03545202,-0.03540682,0.020289136,0.107635565
3,8.0,0.002438073,False,12211.82,-0.03316594,0.03151596,0.035282757,-0.040675063,0.03441759,-0.035809617,-0.03586787,0.019173397,0.107965134
4,33.0,0.010057052,False,734.10706,-0.03557492,0.028214904,0.035287607,-0.03685744,0.028146975,-0.036491565,-0.03781515,0.015009955,0.10621408
5,9581.0,2.919897,False,2.1807536e+07,0.24331775,-0.10945675,-0.18620476,0.24952972,-0.09951149,0.314683,0.23597682,0.18153305,0.046694107
6,3.0,0.0009142774,False,0.0,-0.033949345,0.031651214,0.036107812,-0.043870542,0.031674605,-0.03631458,-0.036618985,0.02009375,0.107541874
7,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
8,59.0,0.017980788,False,411.6088,-0.039193466,0.035327256,0.040541865,-0.042648274,0.0360508,-0.039708048,-0.041239396,0.026493564,0.10674212
9,1.0,0.00030475913,False,0.0,-0.033255346,0.031611748,0.03549047,-0.0395593,0.03185777,-0.036030494,-0.03639862,0.020015132,0.10731245
10,1.0,0.00030475913,False,0.0,-0.03444,0.032903805,0.036934447,-0.0415187,0.031853452,-0.03483406,-0.037555605,0.01968086,0.10751069
11,4.0,0.0012190365,False,3.357853,-0.033845104,0.032478612,0.035087917,-0.040841684,0.031503458,-0.0375021,-0.037570573,0.017816601,0.10770333
12,12726.0,3.8783648,False,10929.166,0.43831238,-0.32944345,-0.38565215,0.390969,-0.26632452,0.44375804,0.47925434,0.017815454,0.012534525
13,11366.0,3.4638922,False,177702.55,-0.10220015,0.21922433,0.15189403,0.05479135,0.219985,0.015071676,-0.08587899,0.28760743,-0.015789337
14,3.0,0.0009142774,False,42.61376,-0.03319947,0.031234477,0.034857843,-0.039990142,0.030886149,-0.03468917,-0.03669959,0.019856293,0.108116426
15,45.0,0.01371416,False,219.17116,-0.041261807,0.039099857,0.043231122,-0.049378067,0.036798712,-0.04341755,-0.043673612,0.023950586,0.105064064
16,4.0,0.0012190365,False,0.0,-0.03409065,0.032800782,0.036766045,-0.041121468,0.032836787,-0.036161788,-0.037614964,0.019647775,0.10836089
17,3.0,0.0009142774,False,10.600015,-0.034468193,0.03352536,0.036772326,-0.04121171,0.033707824,-0.036750033,-0.03766242,0.019055532,0.10713705
18,1.0,0.00030475913,False,77.09578,-0.034664802,0.032624792,0.0364504,-0.042916268,0.03333701,-0.037306413,-0.036461942,0.018357046,0.10744408
19,8.0,0.002438073,False,7638.51,-0.033553977,0.03254474,0.035783406,-0.041367725,0.032663893,-0.036925197,-0.03651148,0.018979216,0.10822089
20,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
21,8.0,0.002438073,False,8.995634,-0.030730272,0.02870602,0.03293291,-0.038592186,0.02988108,-0.033823375,-0.033787917,0.019290062,0.107953034
22,1.0,0.00030475913,False,59.094425,-0.032593124,0.031222705,0.034621064,-0.040906884,0.03135619,-0.03608399,-0.036180332,0.018830473,0.10735465
23,2.0,0.00060951826,False,2595.3154,-0.03555822,0.032781094,0.037508827,-0.043369606,0.032571066,-0.036821805,-0.038980708,0.02150631,0.10806144
24,6.0,0.0018285548,False,16.505518,-0.033385172,0.031529803,0.03490326,-0.039865524,0.031511776,-0.035110243,-0.037112918,0.017860588,0.10832894
25,5.0,0.0015237957,False,12.708498,-0.037175063,0.032933008,0.03824092,-0.04365133,0.0317524,-0.03822092,-0.0413562,0.021571469,0.107874885
26,4.0,0.0012190365,False,3113.789,-0.031978175,0.031193146,0.035459492,-0.040680546,0.031684626,-0.034846336,-0.0352643,0.018139293,0.108689986
27,1.0,0.00030475913,False,991.3363,-0.030892393,0.029409425,0.033153232,-0.03909887,0.028436612,-0.035662528,-0.034775384,0.016966373,0.1074344
28,1.0,0.00030475913,False,0.0,-0.033726614,0.030648654,0.03533158,-0.04146912,0.029805796,-0.03666073,-0.037279077,0.022290919,0.10761873
29,1.0,0.00030475913,False,0.0,-0.033135325,0.03320464,0.0368072,-0.04118925,0.03325914,-0.036849707,-0.03660179,0.018249262,0.10741871
30,3.0,0.0009142774,False,0.0,-0.03328386,0.031186275,0.035303943,-0.04183125,0.031607088,-0.03531915,-0.03688868,0.020508252,0.10729821
31,1.0,0.00030475913,False,0.0,-0.033841543,0.03294178,0.03689625,-0.041018747,0.034496933,-0.036552556,-0.036413666,0.01789863,0.10751226
32,7.0,0.0021333138,False,0.0,-0.03423404,0.031954356,0.035890505,-0.043248814,0.030068824,-0.035411555,-0.038943674,0.022398856,0.107092105
33,136681.0,41.65478,False,8.691602,-0.016656304,0.076628864,0.004460712,0.03049509,0.060009286,0.0002115753,-0.060225632,0.067461714,0.037828002
34,3.0,0.0009142774,False,1756.9044,-0.03337274,0.031810615,0.035184138,-0.043582603,0.031470735,-0.03520523,-0.036095735,0.020264849,0.1080752
35,42.0,0.012799883,False,395.2623,-0.032365095,0.02720409,0.03225285,-0.03551453,0.024336938,-0.033223394,-0.037206028,0.011061349,0.10744279
36,2.0,0.00060951826,False,648.41077,-0.034696683,0.034611825,0.0376723,-0.04192404,0.035113208,-0.03758289,-0.03754713,0.017788788,0.10758146
37,4.0,0.0012190365,False,5123.329,-0.034832,0.03339323,0.037315708,-0.040206976,0.034296818,-0.03631232,-0.03804581,0.01963185,0.107840285
38,1.0,0.00030475913,False,0.0,-0.033287153,0.03149983,0.03566565,-0.04047418,0.03223528,-0.036212094,-0.03602364,0.019962784,0.107282005
39,5482.0,1.6706895,False,554.628,0.037660524,-0.016018111,-0.03757338,0.1224747,0.011577422,0.072065726,0.055135738,0.10508268,0.0026015404
40,3.0,0.0009142774,False,7.1046224,-0.03371281,0.031434264,0.03555283,-0.042295225,0.030026615,-0.034630045,-0.037642017,0.022700371,0.10765307
41,3.0,0.0009142774,False,36.761925,-0.03396241,0.03248422,0.036015894,-0.043136474,0.032737732,-0.036075898,-0.036209527,0.018953029,0.10823956
42,4.0,0.0012190365,False,6.4995546,-0.03418755,0.03228512,0.036015667,-0.040628407,0.03149061,-0.03631511,-0.038196746,0.019684698,0.10808067
43,9.0,0.002742832,False,7931.02,-0.034596995,0.034495767,0.03689281,-0.039576393,0.0345043,-0.035879932,-0.03761191,0.019667707,0.109991066
44,1.0,0.00030475913,False,0.0,-0.032041606,0.031828377,0.03420632,-0.041147135,0.031164734,-0.036132105,-0.0358286,0.01683314,0.10726018
45,315218.0,96.06556,False,0.45129305,0.082681015,-0.15795599,-0.079025686,0.08337845,-0.119171895,0.089769706,0.10309581,-0.17228155,-0.07401683
46,3.0,0.0009142774,False,17.71643,-0.034663975,0.0331176,0.03635005,-0.041936815,0.0327579,-0.03750135,-0.037717815,0.0197034,0.10763991
47,234.0,0.071313635,False,169.41809,-0.025947206,0.023272393,0.030072162,-0.038616687,0.023235394,-0.025313992,-0.029023904,0.025439586,0.09401821
48,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
49,1.0,0.00030475913,False,0.0,-0.033561584,0.03208363,0.03610226,-0.042061467,0.032148164,-0.03614284,-0.03730608,0.02069281,0.10754236
50,5.0,0.0015237957,False,1.6393924,-0.035898294,0.032769438,0.037731394,-0.044538606,0.03138246,-0.038340572,-0.03954519,0.021587512,0.10724793
51,312068.0,95.10557,False,0.4242161,0.04872604,-0.1400243,-0.05477559,0.08416334,-0.1063641,0.06340193,0.06590084,-0.1404548,-0.08782608
52,10.0,0.0030475913,False,2.5142841,-0.03183359,0.030177569,0.034220453,-0.040980395,0.029326405,-0.035725895,-0.035555385,0.01980922,0.10889072
53,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
54,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
55,6.0,0.0018285548,False,5604.5312,-0.033880375,0.032100104,0.036269087,-0.041535765,0.03429752,-0.03696331,-0.03663399,0.019821597,0.108364545
56,15.0,0.0045713866,False,16998.768,-0.029328048,0.028700845,0.03133441,-0.036025017,0.028391061,-0.03253348,-0.033277888,0.017760154,0.10935068
57,8.0,0.002438073,False,4.584554,-0.03337351,0.033543132,0.03595156,-0.040502604,0.032920234,-0.036893535,-0.036828954,0.017447807,0.107724205
58,2.0,0.00060951826,False,1280.5852,-0.03484479,0.034450825,0.037493855,-0.042140223,0.03494692,-0.037090436,-0.039164927,0.02117251,0.10779486
59,0.0,0.0,True,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
60,10481.0,3.1941805,False,16513.707,0.11699466,-0.048205376,-0.088657014,0.16851962,0.0070962855,0.16062656,0.17156851,0.16392675,-0.008663642
61,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
62,10450.0,3.184733,False,4.9606236e+07,0.14245489,-0.1691371,-0.17289887,0.42825603,-0.15369688,0.19985671,0.1550152,-0.002888308,-0.028850526
63,1.0,0.00030475913,False,0.0,-0.034061745,0.0330976,0.036432374,-0.04055847,0.032763727,-0.036177214,-0.037812743,0.019764574,0.10761278
64,25.0,0.007618978,False,45807.973,-0.033771798,0.030694282,0.034431476,-0.036048047,0.031556547,-0.034462664,-0.036161013,0.018214002,0.11066066
65,503.0,0.15329383,False,851.0726,-0.06373163,0.067655995,0.06874577,-0.059101984,0.047849074,-0.06460256,-0.07996332,0.0053650546,0.022546781
66,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
67,327222.0,99.723885,False,0.8571783,-0.11986315,0.041495796,0.09711876,-0.07602906,0.05138347,-0.122421056,-0.112455316,-0.008955984,-0.03307235
68,51.0,0.015542714,False,46644.023,-0.038680915,0.03668613,0.04003981,-0.042196315,0.037381615,-0.03975309,-0.040386286,0.024011515,0.10506395
69,1388.0,0.42300564,False,981725.3,0.07498486,-0.052503318,-0.04616149,0.0026702571,-0.03704385,0.08578898,0.0744278,-0.01944782,0.043314915
70,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
71,2.0,0.00060951826,False,0.0,-0.034025036,0.032675043,0.03679155,-0.04179399,0.032777395,-0.03637219,-0.037064567,0.021697735,0.1083592
72,1.0,0.00030475913,False,0.0,-0.03413723,0.03238262,0.036114648,-0.041582964,0.032082144,-0.036099747,-0.038054403,0.020244947,0.107594326
73,6.0,0.0018285548,False,0.30964997,-0.031749427,0.031149944,0.033789314,-0.041103132,0.030113507,-0.034264307,-0.035859793,0.01971232,0.10863459
74,11.0,0.00335235,False,8.163104,-0.033030827,0.029472658,0.03424877,-0.035525814,0.02992006,-0.035330087,-0.03667367,0.016783075,0.1086971
75,9.0,0.002742832,False,17.873035,-0.03290067,0.031697106,0.03518862,-0.041986007,0.03175991,-0.034649387,-0.035307202,0.02062777,0.108267784
76,66303.0,20.206444,False,7.21679,-0.17205258,0.108865686,0.13949993,-0.10856324,0.121281475,-0.16508643,-0.16160941,0.19942926,0.02746738
77,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
78,2.0,0.00060951826,False,0.0,-0.03463996,0.032462407,0.03693479,-0.04265228,0.033998527,-0.037216857,-0.038158927,0.018033776,0.107609265
79,1.0,0.00030475913,False,0.0,-0.0347489,0.033486933,0.037282284,-0.043107297,0.0329618,-0.03752593,-0.03788575,0.019553892,0.107631944
80,79511.0,24.231703,False,1.0684462,0.093047544,-0.064717524,-0.08860195,-0.036626082,-0.049804475,0.053456977,0.09198422,0.054797366,0.028853647
81,3.0,0.0009142774,False,4.6640706,-0.03299459,0.031377424,0.034246042,-0.039701004,0.031149697,-0.035676993,-0.036785662,0.017819764,0.107308924
82,12.0,0.0036571096,False,0.0,-0.032512765,0.03203839,0.035504825,-0.041667257,0.030762576,-0.036748964,-0.03663744,0.019437028,0.108071975
83,7.0,0.0021333138,False,2.3827016,-0.03476255,0.032994688,0.037103463,-0.04186739,0.032673534,-0.037660114,-0.037883986,0.017929785,0.109615974
84,6.0,0.0018285548,False,21.180946,-0.031654526,0.031158939,0.03380809,-0.03968877,0.03110569,-0.034540933,-0.03516315,0.018486515,0.10917662
85,3.0,0.0009142774,False,2272.7866,-0.03414701,0.033119872,0.037052307,-0.042256694,0.032592516,-0.035978183,-0.037968,0.021893783,0.10814388
86,30.0,0.009142773,False,5.697654,-0.03183749,0.030848712,0.03362324,-0.038720503,0.028795624,-0.034742963,-0.035359602,0.0209265,0.10670752
87,9.0,0.002742832,False,7578.524,-0.03339155,0.029971652,0.034856196,-0.03938447,0.029961672,-0.036242932,-0.03748001,0.018975522,0.10787527
88,6.0,0.0018285548,False,3420.5046,-0.03327431,0.032054782,0.035720732,-0.04032522,0.032393824,-0.036480337,-0.036350477,0.01986897,0.1070653
89,7.0,0.0021333138,False,5769.7637,-0.030438945,0.02999076,0.03335312,-0.038920376,0.030596297,-0.032645255,-0.034124084,0.0168708,0.10812415
90,15.0,0.0045713866,False,28.92718,-0.03138269,0.028867792,0.033051185,-0.04199958,0.027004937,-0.035198823,-0.035214912,0.020681959,0.10948169
91,6.0,0.0018285548,False,3432.511,-0.032259367,0.031046586,0.033978563,-0.040038005,0.030317586,-0.034520324,-0.035064943,0.019840498,0.10845057
92,10.0,0.0030475913,False,0.96512675,-0.03161268,0.030564904,0.033939824,-0.040794548,0.031708363,-0.034322087,-0.03511472,0.016912553,0.108059086
93,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
94,2.0,0.00060951826,False,2096.9429,-0.03424184,0.032792863,0.036461625,-0.04292628,0.034591276,-0.037343394,-0.036648154,0.018490223,0.10771687
95,1.0,0.00030475913,False,501.11166,-0.034659944,0.032506846,0.03656171,-0.042572413,0.033444766,-0.036959168,-0.036588915,0.01904369,0.107397206
96,8.0,0.002438073,False,54.009636,-0.03303428,0.031177102,0.035243977,-0.040399212,0.032262553,-0.035629883,-0.03660427,0.018768476,0.10762922
97,8.0,0.002438073,False,7818.041,-0.033168115,0.03051386,0.03483347,-0.039210346,0.029969774,-0.035417385,-0.036467314,0.019309485,0.10877632
98,3.0,0.0009142774,False,3189.191,-0.034653176,0.03309766,0.037106108,-0.04166923,0.032122422,-0.034918312,-0.037929393,0.018481692,0.10837418
99,4.0,0.0012190365,False,5473.855,-0.032701474,0.03118108,0.034318667,-0.040102314,0.031093221,-0.035140626,-0.036256514,0.020114148,0.10783343
100,3715.0,1.1321802,False,39.319134,0.26746497,-0.2853291,-0.2763827,0.29937991,-0.24752402,0.2124988,0.28394046,-0.17807192,-0.014507634
101,2.0,0.00060951826,False,0.0,-0.032169413,0.032280464,0.03502535,-0.04068587,0.032367602,-0.034276355,-0.03562207,0.01977736,0.10799341
102,84.0,0.025599767,False,350.12222,-0.037098527,0.034350563,0.039488733,-0.04636167,0.033049546,-0.038463064,-0.04156671,0.028812382,0.103599645
103,56.0,0.01706651,False,59699.273,-0.029670674,0.022579096,0.029328927,-0.038006917,0.023785785,-0.02970024,-0.032775782,0.024475088,0.101552665
104,1.0,0.00030475913,False,0.0,-0.03413723,0.03238262,0.036114648,-0.041582964,0.032082144,-0.036099747,-0.038054403,0.020244947,0.107594326
105,5.0,0.0015237957,False,0.0,-0.033391073,0.030783812,0.03480955,-0.04066233,0.030505117,-0.035702955,-0.03609449,0.019660776,0.10835095
106,8007.0,2.4402063,False,1.730111e+07,0.35990313,-0.31557164,-0.34672758,0.46496361,-0.26764587,0.3852832,0.38032547,-0.09473347,-0.032216553
107,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
108,326892.0,99.623314,False,1.6940483,0.049559988,0.02824357,-0.066397905,0.037931588,-0.012292021,-0.004322926,0.014577403,-0.01938042,0.06610959
109,9.0,0.002742832,False,0.829455,-0.033284128,0.030461615,0.03539024,-0.040413354,0.031481136,-0.036519293,-0.03652742,0.018047238,0.10613169
110,6.0,0.0018285548,False,4453.922,-0.033960406,0.03267322,0.035366282,-0.04076055,0.032047264,-0.037047047,-0.037808202,0.018254843,0.1072014
111,22667.0,6.9079747,False,158.96234,0.4100244,-0.22454992,-0.30832377,0.2731394,-0.1930294,0.481703,0.38934532,0.046260215,0.023703687
112,4.0,0.0012190365,False,1.831869,-0.035359375,0.03345343,0.037151128,-0.041977882,0.033308864,-0.03786251,-0.03821335,0.020751096,0.10784235
113,6.0,0.0018285548,False,14.905275,-0.0350527,0.03285993,0.037640434,-0.042301726,0.03399344,-0.038256552,-0.0384625,0.017319819,0.10808095
114,65.0,0.019809343,False,83101.49,-0.037286285,0.030988095,0.037465643,-0.038646154,0.032583278,-0.035189025,-0.038528815,0.01920787,0.1091226
115,2.0,0.00060951826,False,2718.0989,-0.033648826,0.032749984,0.03623967,-0.041886184,0.0328965,-0.035988335,-0.03714357,0.020914787,0.1076049
116,10895.0,3.3203504,False,8.01916e+07,0.09233893,-0.08143132,-0.1003178,0.37204337,-0.06081759,0.17034245,0.13094003,0.025456196,-0.036929633
117,2.0,0.00060951826,False,18.95863,-0.034236047,0.032959014,0.036998782,-0.041969955,0.03288035,-0.036409326,-0.03760024,0.01951811,0.10772242
118,6807.0,2.0744953,False,517.9062,-0.02602212,0.06285213,0.04633885,-0.084473476,0.0890896,-0.016861225,-0.032742232,0.09252674,0.019049484
119,36.0,0.010971328,False,222.31963,-0.031836428,0.030916855,0.033271287,-0.038221415,0.029046008,-0.0330582,-0.035461634,0.018580368,0.10705863
120,3.0,0.0009142774,False,6.960964,-0.033084348,0.031995215,0.035355788,-0.041874573,0.031232681,-0.0360431,-0.036748134,0.01917037,0.10814159
121,4.0,0.0012190365,False,1180.4525,-0.03389774,0.03306795,0.03576053,-0.03986225,0.033082306,-0.035715267,-0.03707774,0.017516324,0.107770786
122,17.0,0.005180905,False,12310.753,-0.029718425,0.028943552,0.03228296,-0.03686003,0.02869446,-0.031822126,-0.03380204,0.016960092,0.10880684
123,9553.0,2.9113638,False,3.2071554e+07,0.13219155,-0.015885247,-0.07493843,0.28443456,-0.0012143023,0.21471968,0.15642887,0.10747136,-0.029857213
124,40.0,0.012190365,False,28731.502,-0.030075448,0.024604572,0.02968052,-0.032722965,0.022972452,-0.031869996,-0.033815764,0.014505684,0.10470497
125,28.0,0.008533255,False,1.5014526,-0.031566843,0.031391956,0.034145605,-0.037537545,0.029540418,-0.032529607,-0.036262497,0.01719911,0.109704286
126,4.0,0.0012190365,False,1669.1278,-0.034187626,0.0329832,0.036607496,-0.042836186,0.032567978,-0.036980614,-0.03785224,0.020936118,0.108453214
127,1.0,0.00030475913,False,1108.2477,-0.035606068,0.03315834,0.037811592,-0.04334015,0.033555254,-0.03643981,-0.039295755,0.021380043,0.107704334
128,10.0,0.0030475913,False,9830.328,-0.03229984,0.029926507,0.034860987,-0.039541654,0.030360151,-0.035757624,-0.03594011,0.019616887,0.10769867
129,4.0,0.0012190365,False,0.78180313,-0.035723317,0.034516115,0.038127173,-0.042146634,0.03386664,-0.038152613,-0.039249986,0.0181847,0.10825675
130,1.0,0.00030475913,False,0.0,-0.03582623,0.033420283,0.038146574,-0.043520503,0.03485373,-0.038261857,-0.039383747,0.018125366,0.10729923
131,93990.0,28.644308,False,1.0790606,-0.06864344,-0.014460555,0.05851475,-0.116236106,0.016661441,-0.087739356,-0.06915421,0.031917598,0.002220685
132,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
133,1.0,0.00030475913,False,1301.7891,-0.034465764,0.03271188,0.03591217,-0.04228633,0.032051317,-0.037594955,-0.037688874,0.019560484,0.10729059
134,14.0,0.0042666276,False,65.87167,-0.030084591,0.029342914,0.031570435,-0.03897045,0.028291048,-0.035135627,-0.03366488,0.018894242,0.10890349
135,6.0,0.0018285548,False,4879.1743,-0.033953447,0.032368395,0.03606278,-0.041308843,0.033065934,-0.03739042,-0.037365127,0.018683191,0.107382685
136,1.0,0.00030475913,False,0.0,-0.032664552,0.031970516,0.03420897,-0.038698766,0.031889845,-0.03566919,-0.035747655,0.020036852,0.10735029
137,4.0,0.0012190365,False,901.04565,-0.033998854,0.03156199,0.03577065,-0.04148451,0.033099163,-0.03666829,-0.03698147,0.01780912,0.10851431
138,1.0,0.00030475913,False,0.0,-0.033788726,0.031012077,0.03546025,-0.041020043,0.03113928,-0.036376156,-0.03706143,0.017549446,0.10803167
139,1.0,0.00030475913,False,0.0,-0.033051196,0.031909607,0.03515982,-0.039542437,0.03165482,-0.035664525,-0.03715605,0.019353574,0.10781436
140,8239.0,2.5109103,False,1.0811152e+07,0.11233496,-0.008644243,-0.038692012,0.10149905,0.008892386,0.18512031,0.12088673,0.26105455,0.021207161
141,11.0,0.00335235,False,2.485271,-0.031611416,0.030123707,0.033135943,-0.037872642,0.029591642,-0.034781396,-0.035268523,0.017130159,0.109772235
142,2.0,0.00060951826,False,0.0,-0.032764755,0.033122554,0.036613353,-0.040700264,0.033128303,-0.036223046,-0.036407206,0.017995749,0.10795024
143,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
144,1.0,0.00030475913,False,17.109922,-0.035260167,0.034414247,0.03792233,-0.04388316,0.034538772,-0.03756232,-0.038456425,0.020467522,0.10806982
145,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
146,2.0,0.00060951826,False,1851.5128,-0.032659434,0.031289436,0.035042882,-0.03918296,0.031549893,-0.035560723,-0.035531376,0.019111957,0.107496075
147,5.0,0.0015237957,False,403.25998,-0.031446666,0.03127065,0.034244105,-0.040417675,0.031786893,-0.03466223,-0.035010982,0.018873237,0.10837852
148,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
149,3.0,0.0009142774,False,10.580551,-0.031049812,0.029737981,0.03353386,-0.04003654,0.030743733,-0.034861445,-0.034551702,0.018362302,0.107645765
150,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
151,6.0,0.0018285548,False,2862.064,-0.036353458,0.03395398,0.038458638,-0.042435117,0.033234008,-0.039212525,-0.039431814,0.018837117,0.10747973
152,5.0,0.0015237957,False,52.981205,-0.033410583,0.031640653,0.035613183,-0.042046543,0.031243458,-0.036208816,-0.036895495,0.01945763,0.108282484
153,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
154,10.0,0.0030475913,False,118.54601,-0.030993344,0.029980684,0.033125516,-0.039229676,0.029934965,-0.033742256,-0.034661777,0.019156942,0.10858899
155,7.0,0.0021333138,False,3959.6816,-0.033775885,0.032333314,0.035250753,-0.03979108,0.032100666,-0.035959587,-0.03695903,0.019630091,0.108787134
156,5013.0,1.5277575,False,16.836567,-0.08283089,0.1253431,0.09183767,-0.11525831,0.14906166,-0.096366666,-0.02635031,0.14770298,0.020647567
157,36538.0,11.135288,False,509.3209,0.44641405,-0.23173569,-0.34289888,0.38132247,-0.22144388,0.5238243,0.41318592,-0.024805682,0.006564647
158,310946.0,94.76363,False,0.47430372,0.06602872,-0.14536636,-0.06963453,0.10573,-0.11152252,0.07545785,0.08788001,-0.16234471,-0.06771334
159,297457.0,90.65273,False,0.34040523,-0.013018804,-0.091844305,0.012177043,0.017593944,-0.058502518,0.018228207,0.014867318,-0.09804139,-0.06269901
160,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
161,7.0,0.0021333138,False,12218.086,-0.03276393,0.032645557,0.03446271,-0.03878137,0.03212415,-0.035962872,-0.03638019,0.016536577,0.10800114
162,10231.0,3.1179905,False,2.5211292e+07,-0.14023697,0.26659316,0.20404719,0.0036968603,0.27582315,-0.023095403,-0.10765248,0.2567979,-0.030507004
163,62.0,0.018895065,False,68944.68,-0.03354876,0.029148081,0.035331335,-0.039153013,0.028498748,-0.031274132,-0.03782437,0.022430092,0.10734351
164,1.0,0.00030475913,False,0.0,-0.033463433,0.03228127,0.035633776,-0.040375244,0.03212911,-0.03539088,-0.037158363,0.019775046,0.10768918
165,1.0,0.00030475913,False,373.03503,-0.032482505,0.03145495,0.03478928,-0.03920859,0.031461764,-0.035354104,-0.036440335,0.0183354,0.10748854
166,832.0,0.2535596,False,385.9327,-0.03563983,0.013462469,0.038396876,-0.08683459,0.019624189,-0.046569303,-0.044930823,0.03881882,0.08857305
167,7.0,0.0021333138,False,8503.6455,-0.03409077,0.031851605,0.035351995,-0.040875256,0.03131113,-0.036590543,-0.037420727,0.019379178,0.108489364
168,7.0,0.0021333138,False,0.0,-0.034079824,0.031754605,0.035766628,-0.041336037,0.03336168,-0.036988474,-0.037459016,0.017356515,0.108324654
169,137.0,0.041752,False,124794.45,-0.039438207,0.03430616,0.039375737,-0.042603374,0.027604226,-0.043196626,-0.047387708,0.001832725,0.08521572
170,2.0,0.00060951826,False,1425.7827,-0.03370295,0.03227308,0.03636138,-0.04179966,0.03172385,-0.035790585,-0.037224807,0.020811718,0.10791295
171,11.0,0.00335235,False,29.960972,-0.03429786,0.030585928,0.03661026,-0.04182393,0.03099924,-0.036506344,-0.038147073,0.017818743,0.10771369
172,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
173,12.0,0.0036571096,False,53.922565,-0.032443803,0.03220629,0.034406506,-0.041318983,0.03163253,-0.036567193,-0.03629373,0.017926795,0.10884062
174,9.0,0.002742832,False,3521.821,-0.03217606,0.03116694,0.033826523,-0.03951413,0.030723285,-0.035176266,-0.036158774,0.017555986,0.10825777
175,120931.0,36.854824,False,0.53997856,0.045758527,-0.060582023,-0.040963892,0.025475832,-0.050625745,0.033282317,0.04583738,0.0068428796,0.0028001547
176,6.0,0.0018285548,False,86.10986,-0.036506906,0.034343954,0.038608156,-0.042940713,0.035916276,-0.038623568,-0.03983888,0.018447235,0.107839756
177,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
178,3.0,0.0009142774,False,1475.2876,-0.034845613,0.03447701,0.03751934,-0.043566737,0.03441358,-0.037153605,-0.03838167,0.021260418,0.107793525
